Unnamed: 0,BACKLIGHTSUN,DARKNESS,MOTIONBLUR,RAIN,SignType,img_id,class,detailed_class,full_img_pth,hour,rain_sensor,sun_altitude,velocity,DARKNESS_classes,RAIN_classes,MOTIONBLUR_classes,BACKLIGHTSUN_classes,VGG_is_correct,VG_labels,VGG_probabilities,Latitude,Longitude,Coordinates,Datetime,formattedTime,Speed,month,Temperature,Precipitation,Elevation,Open_Data,RoadTypes,Coordinates_Joined,env_probability ,geo_probability ,Scope_Probability_Verbose,Scope_Probability,temp_probability,geo_probability
26998,25,0,0,0,11,1558446067_1536,BACKLIGHTSUN,BACKLIGHTSUN,1558446067_1536_UC2_BACKLIGHTSUN-25.png,14.038872,0.84497652,49.37052127,12.83136698,0,0,0,1,True,11,0.999999523,53.08734299854535,8.431227145743271,"(53.087342998545346, 8.431227145743271)",1542045196,2018-11-12 17:53:16,32.19636988173089,11,13.757743339692556,0.4411326445416601,16.0,"{""place_id"":80434306,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":25014310,""lat"":""53.0866586914943"",""lon"":""8.43119883140427"",""place_rank"":26,""category"":""highway"",""type"":""track"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Oldenburger Weg"",""display_name"":""Oldenburger Weg, Vielstedt, Hude, Landkreis Oldenburg, Niedersachsen, 27798, Deutschland"",""address"":{""road"":""Oldenburger Weg"",""neighbourhood"":""Vielstedt"",""town"":""Hude"",""county"":""Landkreis Oldenburg"",""state"":""Niedersachsen"",""postcode"":""27798"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.0863023"",""53.0880228"",""8.4039873"",""8.4475715""]}",road,"(8.431227145743271, 53.08734299854535)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
3659,0,0,0,75,5,1557744858_1230,RAIN,RAIN,1557744858_1230_UC2_RAIN-75.png,9.617844571000001,16.98689833,4.472914285,0.5936056989999999,0,2,0,0,False,35,0.250124812,49.296681255909036,9.547930689868739,"(49.29668125590903, 9.547930689868739)",1549966495,2019-02-12 10:14:55,51.968146455135965,2,2.6658526945499528,0.7001476612191955,335.0,"{""place_id"":82712273,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":30338706,""lat"":""49.2944040681538"",""lon"":""9.5475544505819"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Muthofer Straße"",""display_name"":""Muthofer Straße, Forchtenberg, Verwaltungsverband Mittleres Kochertal, Hohenlohekreis, Regierungsbezirk Stuttgart, Baden-Württemberg, 74670, Deutschland"",""address"":{""road"":""Muthofer Straße"",""town"":""Forchtenberg"",""county"":""Hohenlohekreis"",""state_district"":""Regierungsbezirk Stuttgart"",""state"":""Baden-Württemberg"",""postcode"":""74670"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.2938829"",""49.2969637"",""9.5418254"",""9.552142""]}",road,"(9.547930689868739, 49.296681255909036)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
15666,0,0,0,0,5,1557743423_1237,DARKNESS,DARKNESS,1557743423_1237_UC2_DARKNESS-0.png,19.43865806,3.329073337,3.306703685,2.279988556,0,0,0,0,True,5,0.970572889,52.79645588939048,11.580864935371515,"(52.79645588939048, 11.580864935371515)",1526194068,2018-05-13 06:47:48,46.44136896561773,5,29.168676360442554,0.3258471671194395,28.0,"{""place_id"":142355329,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":287505449,""lat"":""52.7964215"",""lon"":""11.5803246452544"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""26, Boock, Einwinkel, Seehausen, Stendal, Sachsen-Anhalt, 39606, Deutschland"",""address"":{""house_number"":""26"",""village"":""Einwinkel"",""county"":""Stendal"",""state"":""Sachsen-Anhalt"",""postcode"":""39606"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.7963534"",""52.7965233"",""11.5802217"",""11.5804275""]}",road,"(11.580864935371515, 52.79645588939048)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
14500,0,0,75,0,3,1557742802_2889,MOTIONBLUR,MOTIONBLUR,1557742802_2889_UC2_MOTIONBLUR-75.png,8.188676441,3.579413612,4.3055868560000015,88.31116913,0,0,2,0,True,3,0.375031382,51.1803897771365,6.689199082036063,"(51.1803897771365, 6.689199082036062)",1526638763,2018-05-18 10:19:23,33.0680744877972,5,16.624827423638756,0.5759298034333052,41.0,"{""place_id"":95381866,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":91874718,""lat"":""51.18029415"",""lon"":""6.6893723978994"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""13a, Pomona, Neuss, Rhein-Kreis Neuss, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 41464, Deutschland"",""address"":{""house_number"":""13a"",""road"":""Pomona"",""suburb"":""Pomona"",""city"":""Neuss"",""county"":""Rhein-Kreis Neuss"",""state_district"":""Regierungsbezirk Düsseldorf"",""state"":""Nordrhein-Westfalen"",""postcode"":""41464"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.1802243"",""51.1803786"",""6.6892612"",""6.6894855""]}",road,"(6.689199082036063, 51.1803897771365)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
9863,0,0,25,0,16,1557742475_1414,MOTIONBLUR,MOTIONBLUR,1557742475_1414_UC2_MOTIONBLUR-25.png,9.774949996,4.868358524,2.585556663,81.60964282,0,0,1,0,True,16,0.99818486,48.02891475960089,8.563000545551558,"(48.02891475960088, 8.563000545551558)",1526556104,2018-05-17 11:21:44,66.98479493047971,5,3.026846018555983,0.22497996560296046,753.0,"{""place_id"":82725169,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":29226953,""lat"":""48.0297081564216"",""lon"":""8.56283243313646"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Schwarzwaldstraße"",""display_name"":""Schwarzwaldstraße, Antonihof, Bad Dürrheim, Schwarzwald-Baar-Kreis, Regierungsbezirk Freiburg, Baden-Württemberg, 78073, Deutschland"",""address"":{""road"":""Schwarzwaldstraße"",""suburb"":""Antonihof"",""town"":""Bad Dürrheim"",""county"":""Schwarzwald-Baar-Kreis"",""state_district"":""Regierungsbezirk Freiburg"",""state"":""Baden-Württemberg"",""postcode"":""78073"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.0296392"",""48.0299867"",""8.5625047"",""8.5640404""]}",road,"(8.563000545551558, 48.02891475960089)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
6820,0,0,0,0,10,1557742122_1376,MOTIONBLUR,MOTIONBLUR,1557742122_1376_UC2_MOTIONBLUR-0.png,15.26013152,4.628494785,0.103286367,105.7543765,0,0,0,0,True,10,1.0,53.66803229754011,10.586169514338538,"(53.66803229754011, 10.586169514338536)",1541556606,2018-11-07 02:10:06,12.05023403210356,11,11.522728119614106,0.19940639728821088,39.0,"{""place_id"":198762797,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":4684476,""lat"":""53.66386825"",""lon"":""10.5832627339926"",""place_rank"":30,""category"":""leisure"",""type"":""nature_reserve"",""importance"":""0"",""addresstype"":""leisure"",""name"":""Ritzerauer Hofsee und Duvenseebachniederung"",""display_name"":""Ritzerauer Hofsee und Duvenseebachniederung, Gänseburg, Nusse, Sandesneben-Nusse, Herzogtum Lauenburg, Schleswig-Holstein, 23896, Deutschland"",""address"":{""nature_reserve"":""Ritzerauer Hofsee und Duvenseebachniederung"",""road"":""Gänseburg"",""village"":""Nusse"",""county"":""Sandesneben-Nusse"",""state"":""Schleswig-Holstein"",""postcode"":""23896"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.6603856"",""53.6868344"",""10.5753641"",""10.5936613""]}",road,"(10.586169514338538, 53.66803229754011)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
24863,0,0,0,0,13,1558445871_1414,BACKLIGHTSUN,BACKLIGHTSUN,1558445871_1414_UC2_BACKLIGHTSUN-0.png,11.64882176,0.399580636,49.83108479,13.3596531,0,0,0,0,True,13,1.0,51.4231386684411,12.018035994356008,"(51.423138668441084, 12.018035994356008)",1548881025,2019-01-30 20:43:45,113.82545519284126,1,-0.11348205689790092,0.1283602800763094,95.0,"{""place_id"":122696308,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":200440185,""lat"":""51.4246411"",""lon"":""12.0153701194274"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""10, Straße der Bergarbeiter, Osendorf, Radewell/Osendorf, Halle (Saale), Sachsen-Anhalt, 06132, Deutschland"",""address"":{""house_number"":""10"",""road"":""Straße der Bergarbeiter"",""neighbourhood"":""Osendorf"",""suburb"":""Radewell/Osendorf"",""city"":""Halle (Saale)"",""county"":""Halle (Saale)"",""state"":""Sachsen-Anhalt"",""postcode"":""06132"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.4244361"",""51.4248032"",""12.0151778"",""12.0155805""]}",road,"(12.018035994356008, 51.4231386684411)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
3300,0,0,0,25,25,1557744530_909,RAIN,RAIN,1557744530_909_UC2_RAIN-25.png,8.940999103,44.50697801,0.0035301440000000007,0.263578446,0,1,0,0,False,11,0.5319278239999999,53.56692727604416,12.470902370747163,"(53.566927276044154, 12.470902370747163)",1526607203,2018-05-18 01:33:23,54.861339109644774,5,-1.7039598520184402,0.9827368102383034,85.5,"{""place_id"":198477060,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1424312,""lat"":""53.536747"",""lon"":""12.544993"",""place_rank"":16,""category"":""boundary"",""type"":""administrative"",""importance"":""0.456984142331248"",""addresstype"":""boundary"",""name"":""Jabel"",""display_name"":""Jabel, Seenlandschaft Waren, Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, Deutschland"",""address"":{""city"":""Jabel"",""county"":""Seenlandschaft Waren"",""state"":""Mecklenburg-Vorpommern"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.4880697"",""53.6086594"",""12.4498483"",""12.6156375""]}",road,"(12.470902370747163, 53.56692727604416)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
27022,25,0,0,0,2,1558446067_1558,BACKLIGHTSUN,BACKLIGHTSUN,1558446067_1558_UC2_BACKLIGHTSUN-25.png,14.24020249,0.01924267,55.77371592,1.161993054,0,0,0,1,True,2,0.6969797609999999,52.72368184158885,10.071504511965482,"(52.72368184158885, 10.071504511965482)",1527518769,2018-05-28 14:46:09,36.33652568556516,5,21.228313460607282,0.9806321568886164,51.0,"{""place_id"":209770,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":35958530,""lat"":""52.7552052"",""lon"":""10.0524042"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.244173777379717"",""addresstype"":""place"",""name"":""Eversen"",""display_name"":""Eversen, Landkreis Celle, Niedersachsen, 29303, Deutschland"",""address"":{""village"":""Eversen"",""county"":""Landkreis Celle"",""state"":""Niedersachsen"",""postcode"":""29303"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.7152052"",""52.7952052"",""10.0124042"",""10.0924042""]}",road,"(10.071504511965482, 52.72368184158885)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
14788,0,0,75,0,18,1557742802_448,MOTIONBLUR,MOTIONBLUR,1557742802_448_UC2_MOTIONBLUR-75.png,9.183244024,3.1055555760000004,4.516166125,58.0299453,0,0,2,0,True,18,0.847897172,52.463607023992026,6.388610466874478,"(52.463607023992026, 6.388610466874477)",1541733198,2018-11-09 03:13:18,68.81103736728605,11,17.599078507631916,0.9833844596481559,10.0,"{""place_id"":89271328,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":53730704,""lat"":""52.4632253958714"",""lon"":""6.38847801518996"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Kerkweg"",""display_name"":""Kerkweg, Lemele, Ommen, Overijssel, Nederland, 8148PZ, Nederland"",""address"":{""road"":""Kerkweg"",""suburb"":""Lemele"",""town"":""Ommen"",""state"":""Overijssel"",""postcode"":""8148PZ"",""country"":""Nederland"",""country_code"":""nl""},""boundingbox"":[""52.4556225"",""52.4638836"",""6.38649"",""6.4107654""]}",road,"(6.388610466874478, 52.463607023992026)",0,0,"{'geo': 0, 'env': 0.5, 'img': 1.0, 'total': 0}",0.0,0.5,0.0
18480,0,25,0,0,31,1557743752_107,DARKNESS,DARKNESS,1557743752_107_UC2_DARKNESS-25.png,22.37428979,1.297176113,0.364194679,4.781752804,2,0,0,0,True,31,0.863087475,49.82428771940522,7.999286199159719,"(49.82428771940522, 7.9992861991597195)",1543366439,2018-11-28 00:53:59,64.5076425777934,11,17.273425146485714,0.6658470594468958,141.5,"{""place_id"":198220775,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1248623,""lat"":""49.8123086"",""lon"":""7.960819"",""place_rank"":16,""category"":""boundary"",""type"":""administrative"",""importance"":""0.444641846889805"",""addresstype"":""boundary"",""name"":""Wöllstein"",""display_name"":""Wöllstein, Landkreis Alzey-Worms, Rheinland-Pfalz, 55597, Deutschland"",""address"":{""city"":""Wöllstein"",""county"":""Wöllstein"",""state"":""Rheinland-Pfalz"",""postcode"":""55597"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.8005849"",""49.8358552"",""7.9243025"",""8.0114757""]}",road,"(7.999286199159719, 49.82428771940522)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
1722,0,0,0,25,11,1557744530_2188,RAIN,RAIN,1557744530_2188_UC2_RAIN-25.png,14.33274574,44.3176096,2.364762894,3.187070242,0,0,0,0,True,11,0.980418086,52.617125838340655,10.499295667695648,"(52.61712583834066, 10.499295667695648)",1534058488,2018-08-12 07:21:28,93.97419311617877,8,6.5826905707983485,0.4240171722924033,63.0,"{""place_id"":198219852,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1382927,""lat"":""52.6473894"",""lon"":""10.4656219"",""place_rank"":16,""category"":""boundary"",""type"":""administrative"",""importance"":""0.318504621009439"",""addresstype"":""boundary"",""name"":""Groß Oesingen"",""display_name"":""Groß Oesingen, Samtgemeinde Wesendorf, Gifhorn, Niedersachsen, 29393, Deutschland"",""address"":{""city"":""Groß Oesingen"",""county"":""Samtgemeinde Wesendorf"",""state"":""Niedersachsen"",""postcode"":""29393"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.6005809"",""52.6946839"",""10.3798396"",""10.5315947""]}",road,"(10.499295667695648, 52.617125838340655)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
4920,0,0,0,75,13,1557744858_2366,RAIN,RAIN,1557744858_2366_UC2_RAIN-75.png,7.49916261,8.824848902000001,0.108831559,1.084354887,0,1,0,0,True,13,1.0,52.59343033738718,10.74516889564122,"(52.59343033738718, 10.74516889564122)",1550764484,2019-02-21 15:54:44,16.88997897366529,2,-7.13610528849728,2.7382943766288115,89.0,"{""place_id"":864624,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":282529421,""lat"":""52.5706823"",""lon"":""10.7565019"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Lessien"",""display_name"":""Lessien, Samtgemeinde Brome, Gifhorn, Niedersachsen, 38468, Deutschland"",""address"":{""village"":""Lessien"",""county"":""Samtgemeinde Brome"",""state"":""Niedersachsen"",""postcode"":""38468"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.5306823"",""52.6106823"",""10.7165019"",""10.7965019""]}",road,"(10.74516889564122, 52.59343033738718)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
171,0,25,25,0,3,1557943525_73,MOTIONBLUR_DARKNESS,MOTIONBLUR_DARKNESS,1557943525_73_UC2_MOTIONBLUR-25_DARKNESS-25.png,19.62954157,0.806218654,4.269228569,36.67030313,1,0,1,0,True,3,0.966817558,49.06992670272599,6.1408852260103215,"(49.069926702725986, 6.140885226010321)",1532530913,2018-07-25 15:01:53,90.3110753295804,7,32.869290359794824,1.1515568678368078,180.0,"{""place_id"":98311971,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":103177971,""lat"":""49.07011015"",""lon"":""6.14077720436919"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""ZAC de la Belle Fontaine, Marly, Metz, Moselle, Grand Est, France métropolitaine, 57155, France"",""address"":{""industrial"":""ZAC de la Belle Fontaine"",""town"":""Marly"",""county"":""Metz"",""state"":""Grand Est"",""country"":""France"",""postcode"":""57155"",""country_code"":""fr""},""boundingbox"":[""49.0699259"",""49.0702705"",""6.1405143"",""6.141036""]}",road,"(6.1408852260103215, 49.06992670272599)",0,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",0.0,1.0,0.0
27070,25,0,0,0,38,1558446067_1600,BACKLIGHTSUN,BACKLIGHTSUN,1558446067_1600_UC2_BACKLIGHTSUN-25.png,13.78214649,1.778941651,45.85135412,2.8498778330000003,0,0,0,1,True,38,0.999990225,50.11586832327993,12.179155128718063,"(50.11586832327993, 12.179155128718065)",1530310027,2018-06-29 22:07:07,95.93162915118502,6,8.332070727504346,1.0968956055116577,548.5,"{""place_id"":131245664,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":236060764,""lat"":""50.1158949203307"",""lon"":""12.1791944478622"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""St 2178"",""display_name"":""St 2178, Neuhaus an der Eger, Hohenberg an der Eger, Schirnding (VGem), Landkreis Wunsiedel im Fichtelgebirge, Oberfranken, Bayern, 95691, Deutschland"",""address"":{""road"":""St 2178"",""suburb"":""Neuhaus an der Eger"",""town"":""Hohenberg an der Eger"",""county"":""Schirnding (VGem)"",""state_district"":""Oberfranken"",""state"":""Bayern"",""postcode"":""95691"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.1130449"",""50.1205369"",""12.1763183"",""12.1810675""]}",road,"(12.179155128718063, 50.11586832327993)",0,0,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1.0,1.0,1.0
7971,0,0,0,0,1,1557742122_2411,MOTIONBLUR,MOTIONBLUR,1557742122_2411_UC2_MOTIONBLUR-0.png,16.7876738,0.303726603,3.018603181,74.49960376,0,1,0,0,True,1,1.0,51.788888428442704,12.91047230877033,"(51.788888428442704, 12.91047230877033)",1538640870,2018-10-04 08:14:30,19.797121538000653,10,4.571337628758873,0.0,71.0,"{""place_id"":92526635,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":72444855,""lat"":""51.7848947087354"",""lon"":""12.909639370071"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""K 2233"",""display_name"":""K 2233, Hemsendorf, Jessen (Elster), Wittenberg, Sachsen-Anhalt, 06917, Deutschland"",""address"":{""road"":""K 2233"",""city_district"":""Hemsendorf"",""town"":""Jessen (Elster)"",""county"":""Wittenberg"",""state"":""Sachsen-Anhalt"",""postcode"":""06917"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.7774286"",""51.7909501"",""12.8846384"",""12.9296106""]}",road,"(12.91047230877033, 51.788888428442704)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
8562,0,0,0,0,5,1557742122_2944,MOTIONBLUR,MOTIONBLUR,1557742122_2944_UC2_MOTIONBLUR-0.png,10.30625496,2.004473666,2.993847649,96.32619601,0,0,0,0,True,5,0.89974463,51.4709969305902,11.369187681356015,"(51.470996930590196, 11.369187681356014)",1524688093,2018-04-25 20:28:13,126.00187376587692,4,18.145521031634885,0.9531152735173148,191.0,"{""place_id"":126921872,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":219572050,""lat"":""51.4668977492203"",""lon"":""11.3703548356601"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""K 2310"",""display_name"":""K 2310, Beyernaumburg, Allstedt, Mansfeld-Südharz, Sachsen-Anhalt, 06542, Deutschland"",""address"":{""road"":""K 2310"",""suburb"":""Beyernaumburg"",""town"":""Allstedt"",""county"":""Mansfeld-Südharz"",""state"":""Sachsen-Anhalt"",""postcode"":""06542"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.4653707"",""51.469714"",""11.3649395"",""11.3856857""]}",road,"(11.369187681356015, 51.4709969305902)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
5133,0,0,0,75,20,1557744858_2558,RAIN,RAIN,1557744858_2558_UC2_RAIN-75.png,17.26531178,36.67880799,4.536100671,1.435717792,0,2,0,0,False,28,0.207664803,53.3087071681211,12.593697293457039,"(53.3087071681211, 12.59369729345704)",1552741421,2019-03-16 13:03:41,37.259129694882404,3,-17.56880610631026,2.4773270412480968,68.0,"{""place_id"":51129088,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":3931749550,""lat"":""53.3069461"",""lon"":""12.5927919"",""place_rank"":30,""category"":""place"",""type"":""house"",""importance"":""0"",""addresstype"":""place"",""name"":null,""display_name"":""1, Schleiereulenweg, Melz, Röbel-Müritz, Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, 17209, Deutschland"",""address"":{""house_number"":""1"",""road"":""Schleiereulenweg"",""village"":""Melz"",""county"":""Röbel-Müritz"",""state"":""Mecklenburg-Vorpommern"",""postcode"":""17209"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.3068461"",""53.3070461"",""12.5926919"",""12.5928919""]}",road,"(12.593697293457039, 53.3087071681211)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
18814,0,25,0,0,30,1557743752_1370,DARKNESS,DARKNESS,1557743752_1370_UC2_DARKNESS-25.png,20.19589904,4.225948089,2.05677941,1.466576752,1,0,0,0,True,30,0.501136482,50.327703975550214,7.608178902091203,"(50.32770397555021, 7.608178902091202)",1543911656,2018-12-04 08:20:56,122.37934527104592,12,-7.513625951026665,0.21669941000261075,107.5,"{""place_id"":257206493,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":270901613,""lat"":""50.32774305"",""lon"":""7.6085095"",""place_rank"":30,""category"":""building"",""type"":""apartments"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""74, Horchheimer Höhe, Koblenz, Rheinland-Pfalz, 56076, Deutschland"",""address"":{""house_number"":""74"",""road"":""Horchheimer Höhe"",""suburb"":""Horchheimer Höhe"",""city"":""Koblenz"",""county"":""Koblenz"",""state"":""Rheinland-Pfalz"",""postcode"":""56076"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.3276612"",""50.3278249"",""7.6084556"",""7.6085634""]}",road,"(7.608178902091203, 50.327703975550214)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
23528,0,75,0,0,3,1557744085_2913,DARKNESS,DARKNESS,1557744085_2913_UC2_DARKNESS-75.png,19.4383741,0.840092387,1.592462554,0.273626559,1,0,0,0,True,3,0.697697818,48.72270188093922,12.732212955702465,"(48.722701880939226, 12.732212955702465)",1544224222,2018-12-07 23:10:22,82.83904888758694,12,3.5953442716906117,0.5550731811920426,334.0,"{""place_id"":193652457,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":584871187,""lat"":""48.72600865"",""lon"":""12.7361145804767"",""place_rank"":30,""category"":""amenity"",""type"":""place_of_worship"",""importance"":""0"",""addresstype"":""amenity"",""name"":""St. Sebastian"",""display_name"":""St. Sebastian, St 2074, Wallersdorf, Landkreis Dingolfing-Landau, NB, Bayern, 94522, Deutschland"",""address"":{""place_of_worship"":""St. Sebastian"",""road"":""St 2074"",""village"":""Wallersdorf"",""county"":""Landkreis Dingolfing-Landau"",""state_district"":""NB"",""state"":""Bayern"",""postcode"":""94522"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.7259547"",""48.7260626"",""12.7360085"",""12.7362098""]}",road,"(12.732212955702465, 48.72270188093922)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
