BACKLIGHTSUN,BACKLIGHTSUN_classes,Coordinates,Coordinates_Joined,DARKNESS,DARKNESS_classes,Datetime,Elevation,Latitude,Longitude,MOTIONBLUR,MOTIONBLUR_classes,Open_Data,Precipitation,RAIN,RAIN_classes,RoadTypes,Scope_Probability,Scope_Probability_Verbose,SignType,Speed,Temperature,Unnamed: 0,VGG_is_correct,VGG_probabilities,VG_labels,class,detailed_class,env_probability ,formattedTime,full_img_pth,geo_probability,hour,img_id,month,rain_sensor,sun_altitude,temp_probability,velocity
0,0,"(52.53816171540015, 8.606972757442353)","(8.606972757442353, 52.53816171540015)",0,0,1538040119,37,52.53816172,8.606972757,75,2,"{""place_id"":81477078,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":24757813,""lat"":""52.5366734493477"",""lon"":""8.60603371159677"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Jetzinger Wiesen"",""display_name"":""Jetzinger Wiesen, Hasslingen, Wagenfeld, Landkreis Diepholz, Niedersachsen, 49419, Deutschland"",""address"":{""road"":""Jetzinger Wiesen"",""suburb"":""Hasslingen"",""city_district"":""Wagenfeld"",""village"":""Wagenfeld"",""county"":""Landkreis Diepholz"",""state"":""Niedersachsen"",""postcode"":""49419"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.5327356"",""52.5417908"",""8.5980214"",""8.6122641""]}",0.1640215,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",13,89.25865864,2.054337087,14990,TRUE,1,13,MOTIONBLUR,MOTIONBLUR,0,2018-09-27 09:21,1557742802_63_UC2_MOTIONBLUR-75.png,1,11.92459359,1557742802_63,9,0.387900578,2.664485486,1,98.20359752
0,0,"(51.30347432485604, 12.930837671432803)","(12.930837671432805, 51.30347432485604)",0,0,1538877413,181,51.30347432,12.93083767,75,2,"{""place_id"":88487641,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":50561754,""lat"":""51.30028695"",""lon"":""12.9289238271407"",""place_rank"":30,""category"":""natural"",""type"":""water"",""importance"":""0"",""addresstype"":""natural"",""name"":""Häuschenteich"",""display_name"":""Häuschenteich, Altes A, Wermsdorf, Nordsachsen, Sachsen, 04779, Deutschland"",""address"":{""water"":""Häuschenteich"",""road"":""Altes A"",""town"":""Wermsdorf"",""county"":""Nordsachsen"",""state"":""Sachsen"",""postcode"":""04779"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.297659"",""51.3026349"",""12.9259352"",""12.9337075""]}",0,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1,114.7934952,8.132010332,12605,FALSE,0.285972625,4,MOTIONBLUR,MOTIONBLUR,0,2018-10-07 01:56,1557742802_1182_UC2_MOTIONBLUR-75.png,1,13.73366236,1557742802_1182,10,4.448417867,2.795939947,1,62.93810343
75,2,"(52.80135675566436, 8.075089640197067)","(8.075089640197067, 52.80135675566436)",0,0,1542352147,42,52.80135676,8.07508964,0,0,"{""place_id"":93171483,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":73953543,""lat"":""52.801276306474"",""lon"":""8.07272697451074"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Hof Hüllmann, Dingel, Cappeln, Landkreis Cloppenburg, Niedersachsen, 49692, Deutschland"",""address"":{""farmyard"":""Hof Hüllmann"",""suburb"":""Dingel"",""village"":""Cappeln"",""county"":""Landkreis Cloppenburg"",""state"":""Niedersachsen"",""postcode"":""49692"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.7990641"",""52.8064064"",""8.0643014"",""8.0728975""]}",0.292996432,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",30,95.80173634,6.297981322,29301,FALSE,0.525564492,25,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-11-16 07:09,1558446262_1809_UC2_BACKLIGHTSUN-75.png,1,13.95148843,1558446262_1809,11,0.987249708,57.62482322,1,18.54851692
0,0,"(48.73326241742159, 6.95623918680102)","(6.95623918680102, 48.7332624174216)",25,1,1539682610,269,48.73326242,6.956239187,0,0,"{""place_id"":144735947,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":298794067,""lat"":""48.7370639335492"",""lon"":""6.95647803669592"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""D 155X"",""display_name"":""D 155X, Kerprich-aux-Bois, Sarrebourg-Château-Salins, Moselle, Grand Est, France métropolitaine, 57830, France"",""address"":{""road"":""D 155X"",""village"":""Kerprich-aux-Bois"",""county"":""Sarrebourg-Château-Salins"",""state"":""Grand Est"",""country"":""France"",""postcode"":""57830"",""country_code"":""fr""},""boundingbox"":[""48.7340397"",""48.7376796"",""6.9408798"",""6.9587822""]}",0,0,0,road,0,"{'geo': 0, 'env': 1.0, 'img': 1.0, 'total': 0}",3,15.57079658,21.99291766,19343,FALSE,0.993063748,5,DARKNESS,DARKNESS,0,2018-10-16 09:36,1557743752_1847_UC2_DARKNESS-25.png,0,21.56985403,1557743752_1847,10,4.078222816,2.284923927,1,7.976051098
0,0,"(48.19056202403524, 7.764688529844867)","(7.764688529844867, 48.190562024035245)",0,0,1550640418,174,48.19056202,7.76468853,0,0,"{""place_id"":253718808,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":195221941,""lat"":""48.19100705"",""lon"":""7.76442715248387"",""place_rank"":30,""category"":""building"",""type"":""house"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""5a, Mühlegrünstraße, Wonnental, Johanniterhof, Kenzingen, Verwaltungsverband Kenzingen-Herbolzheim, Landkreis Emmendingen, Regierungsbezirk Freiburg, Baden-Württemberg, 79341, Deutschland"",""address"":{""house_number"":""5a"",""road"":""Mühlegrünstraße"",""neighbourhood"":""Wonnental"",""suburb"":""Johanniterhof"",""town"":""Kenzingen"",""county"":""Verwaltungsverband Kenzingen-Herbolzheim"",""state_district"":""Regierungsbezirk Freiburg"",""state"":""Baden-Württemberg"",""postcode"":""79341"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.1909642"",""48.1910498"",""7.76434"",""7.7645143""]}",2.966345635,75,1,road,0.833333333,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",13,33.07224831,5.588053036,4638,TRUE,0.999999404,13,RAIN,RAIN,0,2019-02-20 05:26,1557744858_2111_UC2_RAIN-75.png,1,10.68100685,1557744858_2111,2,15.85300664,4.431020894,0.5,0.322924805
75,2,"(51.14739581011118, 7.695587476335534)","(7.695587476335533, 51.14739581011118)",0,0,1526874771,508.5,51.14739581,7.695587476,0,0,"{""place_id"":91950105,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":66496522,""lat"":""51.1469126"",""lon"":""7.6997903"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Breddershaus, Meinerzhagen, Märkischer Kreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 58540, Deutschland"",""address"":{""suburb"":""Breddershaus"",""town"":""Meinerzhagen"",""county"":""Märkischer Kreis"",""state_district"":""Regierungsbezirk Arnsberg"",""state"":""Nordrhein-Westfalen"",""postcode"":""58540"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.1460296"",""51.1503252"",""7.6997903"",""7.7027251""]}",0.89364912,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",3,9.478771886,15.80448431,30021,TRUE,0.911383629,3,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-05-21 03:52,1558446262_658_UC2_BACKLIGHTSUN-75.png,1,15.10474691,1558446262_658,5,0.766424184,50.33115929,1,19.12246292
0,0,"(50.76077070800939, 6.886865612803816)","(6.886865612803817, 50.76077070800939)",0,0,1543789252,157,50.76077071,6.886865613,0,0,"{""place_id"":84416515,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":35018528,""lat"":""50.7628644"",""lon"":""6.88609289668201"",""place_rank"":30,""category"":""amenity"",""type"":""parking"",""importance"":""0"",""addresstype"":""amenity"",""name"":""Rietmaar"",""display_name"":""Rietmaar, Swister Pfad, Rösberg, Bornheim, Rhein-Sieg-Kreis, Regierungsbezirk Köln, Nordrhein-Westfalen, 53332, Deutschland"",""address"":{""parking"":""Rietmaar"",""road"":""Swister Pfad"",""city_district"":""Rösberg"",""town"":""Bornheim"",""county"":""Rhein-Sieg-Kreis"",""state_district"":""Regierungsbezirk Köln"",""state"":""Nordrhein-Westfalen"",""postcode"":""53332"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.7625934"",""50.7630893"",""6.8856658"",""6.8864986""]}",1.80757237,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",35,78.70659771,8.650357523,4937,TRUE,0.967997372,35,RAIN,RAIN,0,2018-12-02 22:20,1557744858_2381_UC2_RAIN-75.png,1,8.484710383,1557744858_2381,12,35.75507942,0.048453089,1,2.51918403
0,0,"(49.33791273968436, 8.485096035800249)","(8.48509603580025, 49.33791273968436)",25,1,1527262233,94,49.33791274,8.485096036,0,0,"{""place_id"":154143198,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":339602158,""lat"":""49.3348177088133"",""lon"":""8.48393521402558"",""place_rank"":26,""category"":""highway"",""type"":""motorway"",""importance"":""0.1"",""addresstype"":""road"",""name"":""A 61"",""display_name"":""A 61, Ketschau, Hockenheim, Verwaltungsgemeinschaft Hockenheim, Rhein-Neckar-Kreis, Regierungsbezirk Karlsruhe, Baden-Württemberg, 68766, Deutschland"",""address"":{""road"":""A 61"",""suburb"":""Ketschau"",""town"":""Hockenheim"",""county"":""Rhein-Neckar-Kreis"",""state_district"":""Regierungsbezirk Karlsruhe"",""state"":""Baden-Württemberg"",""postcode"":""68766"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.3347295"",""49.33524"",""8.482899"",""8.4841704""]}",0.239545516,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",17,45.57123103,8.633113513,20665,TRUE,1,17,DARKNESS,DARKNESS,0,2018-05-25 15:30,1557743752_337_UC2_DARKNESS-25.png,1,18.9079222,1557743752_337,5,3.99303904,0.232427593,1,2.158618387
25,2,"(51.614776082286404, 6.695380029734092)","(6.695380029734093, 51.6147760822864)",0,0,1552122289,26,51.61477608,6.69538003,0,0,"{""place_id"":180386060,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":483276917,""lat"":""51.6133535602707"",""lon"":""6.69557440701497"",""place_rank"":26,""category"":""highway"",""type"":""residential"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Waldheideweg"",""display_name"":""Waldheideweg, Voerde, Voerde (Niederrhein), Kreis Wesel, Regierungsbezirk Düsseldorf, Nordrhein-Westfalen, 46562, Deutschland"",""address"":{""road"":""Waldheideweg"",""suburb"":""Voerde"",""city"":""Voerde (Niederrhein)"",""county"":""Kreis Wesel"",""state_district"":""Regierungsbezirk Düsseldorf"",""state"":""Nordrhein-Westfalen"",""postcode"":""46562"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.6131676"",""51.61389"",""6.6944645"",""6.6981363""]}",1.291824292,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",26,71.36491693,-4.405969624,27731,FALSE,0.259211898,11,BACKLIGHTSUN,BACKLIGHTSUN,0,2019-03-09 09:04,1558446067_397_UC2_BACKLIGHTSUN-25.png,1,15.53554075,1558446067_397,3,0.40793556,57.3792341,1,10.65506827
0,0,"(50.89929362100986, 9.951557775337054)","(9.951557775337054, 50.89929362100985)",0,0,1553263474,387,50.89929362,9.951557775,0,0,"{""place_id"":2828315,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":357403448,""lat"":""50.8907236"",""lon"":""9.9785795"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Bengendorf"",""display_name"":""Bengendorf, Landkreis Hersfeld-Rotenburg, Regierungsbezirk Kassel, Hessen, 36266, Deutschland"",""address"":{""village"":""Bengendorf"",""county"":""Landkreis Hersfeld-Rotenburg"",""state_district"":""Regierungsbezirk Kassel"",""state"":""Hessen"",""postcode"":""36266"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.8507236"",""50.9307236"",""9.9385795"",""10.0185795""]}",0.498772537,0,1,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",4,49.09783676,-11.97242384,7232,TRUE,0.999914408,4,MOTIONBLUR,MOTIONBLUR,0,2019-03-22 14:04,1557742122_1747_UC2_MOTIONBLUR-0.png,1,15.88014021,1557742122_1747,3,4.856470839,1.736422049,1,66.83087402
0,0,"(50.91647681931215, 8.931695926656547)","(8.931695926656547, 50.91647681931215)",75,1,1538465840,242,50.91647682,8.931695927,0,0,"{""place_id"":326968,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":121790533,""lat"":""50.9144709"",""lon"":""8.9472119"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Halsdorf"",""display_name"":""Halsdorf, Regierungsbezirk Gießen, Hessen, 35288, Deutschland"",""address"":{""village"":""Halsdorf"",""state_district"":""Regierungsbezirk Gießen"",""state"":""Hessen"",""postcode"":""35288"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.8744709"",""50.9544709"",""8.9072119"",""8.9872119""]}",0,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",33,69.64368722,7.093579965,22813,TRUE,0.998672724,33,DARKNESS,DARKNESS,0,2018-10-02 07:37,1557744085_227_UC2_DARKNESS-75.png,1,20.66398793,1557744085_227,10,3.486632147,1.372482066,1,4.32841979
0,0,"(48.110176273559894, 8.088974814039036)","(8.088974814039036, 48.110176273559894)",0,0,1527968985,786,48.11017627,8.088974814,0,0,"{""place_id"":197477136,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":73666,""lat"":""48.11685355"",""lon"":""8.09310452828113"",""place_rank"":20,""category"":""boundary"",""type"":""administrative"",""importance"":""0.25"",""addresstype"":""boundary"",""name"":""Haslachsimonswald"",""display_name"":""Haslachsimonswald, Simonswald, VVG der Stadt Waldkirch, Landkreis Emmendingen, Regierungsbezirk Freiburg, Baden-Württemberg, Deutschland"",""address"":{""suburb"":""Haslachsimonswald"",""village"":""Simonswald"",""county"":""VVG der Stadt Waldkirch"",""state_district"":""Regierungsbezirk Freiburg"",""state"":""Baden-Württemberg"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.1023828"",""48.1314906"",""8.0541356"",""8.1322611""]}",2.402850955,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",16,83.67658821,7.02577942,6545,TRUE,0.999391794,16,MOTIONBLUR,MOTIONBLUR,0,2018-06-02 19:49,1557742122_1128_UC2_MOTIONBLUR-0.png,1,6.975168182,1557742122_1128,6,1.914184627,0.128692227,1,117.7714398
0,0,"(51.97871092386049, 12.32390776329371)","(12.32390776329371, 51.97871092386049)",0,0,1523355119,98,51.97871092,12.32390776,0,0,"{""place_id"":236664000,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":5845683290,""lat"":""51.9655725"",""lon"":""12.3276414"",""place_rank"":20,""category"":""place"",""type"":""locality"",""importance"":""0.25"",""addresstype"":""place"",""name"":""Weinberg"",""display_name"":""Weinberg, Hundeluft, Coswig, Wittenberg, Sachsen-Anhalt, 06868, Deutschland"",""address"":{""locality"":""Weinberg"",""city_district"":""Hundeluft"",""town"":""Coswig"",""county"":""Wittenberg"",""state"":""Sachsen-Anhalt"",""postcode"":""06868"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.9455725"",""51.9855725"",""12.3076414"",""12.3476414""]}",0.347762944,25,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",35,128.452883,26.04013554,945,TRUE,0.999999881,35,RAIN,RAIN,0,2018-04-10 10:11,1557744530_1489_UC2_RAIN-25.png,1,11.85741772,1557744530_1489,4,8.573511807,3.454555907,1,1.437152664
0,0,"(51.02355965599671, 8.252294257095034)","(8.252294257095034, 51.02355965599671)",0,0,1535531363,530,51.02355966,8.252294257,25,1,"{""place_id"":160823140,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":380160345,""lat"":""51.02182345"",""lon"":""8.25257522751761"",""place_rank"":30,""category"":""leisure"",""type"":""nature_reserve"",""importance"":""0"",""addresstype"":""leisure"",""name"":""Eder zwischen Erndtebrück und Beddelhausen"",""display_name"":""Eder zwischen Erndtebrück und Beddelhausen, Landstraße, Erndtebrück, Kreis Siegen-Wittgenstein, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 57339, Deutschland"",""address"":{""nature_reserve"":""Eder zwischen Erndtebrück und Beddelhausen"",""road"":""Landstraße"",""village"":""Erndtebrück"",""county"":""Kreis Siegen-Wittgenstein"",""state_district"":""Regierungsbezirk Arnsberg"",""state"":""Nordrhein-Westfalen"",""postcode"":""57339"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.9999175"",""51.0439272"",""8.2216978"",""8.2656988""]}",0.607542338,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",5,17.05275932,31.37333484,10071,TRUE,0.987601042,5,MOTIONBLUR,MOTIONBLUR,0,2018-08-29 08:29,1557742475_1601_UC2_MOTIONBLUR-25.png,1,17.23426812,1557742475_1601,8,4.011269153,4.621753305,1,91.01426763
0,0,"(49.30233171366468, 9.120209123717808)","(9.120209123717807, 49.302331713664685)",0,0,1530428380,259,49.30233171,9.120209124,25,1,"{""place_id"":107313382,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":138547938,""lat"":""49.2966238"",""lon"":""9.1218737"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Haßmersheim, Verwaltungsgemeinschaft Haßmersheim, Neckar-Odenwald-Kreis, Regierungsbezirk Karlsruhe, Baden-Württemberg, 74855, Deutschland"",""address"":{""village"":""Haßmersheim"",""county"":""Verwaltungsgemeinschaft Haßmersheim"",""state_district"":""Regierungsbezirk Karlsruhe"",""state"":""Baden-Württemberg"",""postcode"":""74855"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.2966238"",""49.2989947"",""9.1218737"",""9.1281565""]}",2.351369769,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1,86.26788031,6.085554754,9871,TRUE,0.999999046,1,MOTIONBLUR,MOTIONBLUR,0,2018-07-01 06:59,1557742475_1421_UC2_MOTIONBLUR-25.png,1,6.246597979,1557742475_1421,7,1.4467346,1.533109001,1,73.10594164
0,0,"(53.87842246900292, 10.98653302463803)","(10.986533024638028, 53.87842246900292)",0,0,1527010152,7.5,53.87842247,10.98653302,0,0,"{""place_id"":50014727,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":3855602171,""lat"":""53.8890579"",""lon"":""10.9856451"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Prieschendorf"",""display_name"":""Prieschendorf, Schönberger Land, Nordwestmecklenburg, Mecklenburg-Vorpommern, 23942, Deutschland"",""address"":{""village"":""Prieschendorf"",""county"":""Nordwestmecklenburg"",""state"":""Mecklenburg-Vorpommern"",""postcode"":""23942"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.8490579"",""53.9290579"",""10.9456451"",""11.0256451""]}",0.775216997,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1,42.46205732,28.78056095,24515,TRUE,0.999999881,1,BACKLIGHTSUN,BACKLIGHTSUN,0,2018-05-22 17:29,1558445871_1100_UC2_BACKLIGHTSUN-0.png,1,15.67834798,1558445871_1100,5,1.325583543,47.01555675,1,15.35057975
0,0,"(53.98040642373147, 7.876455921013024)","(7.876455921013024, 53.98040642373147)",0,0,1548162953,0,53.98040642,7.876455921,75,2,"{""place_id"":584577,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":240068813,""lat"":""53.467993"",""lon"":""8.0221914"",""place_rank"":12,""category"":""place"",""type"":""county"",""importance"":""0.357959931196063"",""addresstype"":""place"",""name"":""Friesland"",""display_name"":""Friesland, Niedersachsen, 26452, Deutschland"",""address"":{""county"":""Friesland"",""state"":""Niedersachsen"",""postcode"":""26452"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.187993"",""54.747993"",""6.7421914"",""9.3021914""]}",2.112099922,0,0,road,0.833333333,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",13,110.2475597,15.43719459,15155,TRUE,0.999972463,13,MOTIONBLUR,MOTIONBLUR,0,2019-01-22 13:15,1557742802_779_UC2_MOTIONBLUR-75.png,1,7.961519878,1557742802_779,1,4.028012625,3.873879769,0.5,82.444679
0,0,"(49.72995298939534, 8.04913723021869)","(8.04913723021869, 49.72995298939534)",0,0,1543892929,246.5,49.72995299,8.04913723,0,0,"{""place_id"":84675505,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":35736810,""lat"":""49.7326506956274"",""lon"":""8.04857461885622"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""L 406"",""display_name"":""L 406, Offenheim, Alzey-Land, Landkreis Alzey-Worms, Rheinland-Pfalz, 55234, Deutschland"",""address"":{""road"":""L 406"",""village"":""Offenheim"",""county"":""Alzey-Land"",""state"":""Rheinland-Pfalz"",""postcode"":""55234"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.7278882"",""49.7332989"",""8.0359368"",""8.0528074""]}",1.092911415,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",4,101.0866899,12.57542057,4925,FALSE,0.180396035,40,RAIN,RAIN,0,2018-12-04 03:08,1557744858_2370_UC2_RAIN-75.png,1,6.84482433,1557744858_2370,12,33.19157455,3.736360607,1,3.295063855
0,0,"(52.900992655678195, 9.529255671466462)","(9.529255671466462, 52.9009926556782)",75,2,1531950161,71,52.90099266,9.529255671,75,1,"{""place_id"":17120617,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":1588739548,""lat"":""52.9149525"",""lon"":""9.500814"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Sieverdingen"",""display_name"":""Sieverdingen, Heidekreis, Niedersachsen, 29664, Deutschland"",""address"":{""city_district"":""Sieverdingen"",""village"":""Sieverdingen"",""county"":""Heidekreis"",""state"":""Niedersachsen"",""postcode"":""29664"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.8749525"",""52.9549525"",""9.460814"",""9.540814""]}",1.862569317,75,2,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",4,11.1702803,32.49353201,31262,TRUE,0.539581299,4,RAIN_MOTIONBLUR_DARKNESS,RAIN_MOTIONBLUR_DARKNESS,0,2018-07-18 21:42,1557952350_154_UC2_RAIN-75_MOTIONBLUR-75_DARKNESS-75.png,1,22.39814046,1557952350_154,7,1.227595189,1.114016534,1,63.1549542
0,0,"(50.81031829693804, 7.977655657335081)","(7.977655657335081, 50.810318296938036)",0,0,1531975803,392.5,50.8103183,7.977655657,0,0,"{""place_id"":6681222,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":677192322,""lat"":""50.8143523"",""lon"":""7.9740976"",""place_rank"":30,""category"":""amenity"",""type"":""bench"",""importance"":""0"",""addresstype"":""amenity"",""name"":""1433"",""display_name"":""1433, Eisenzecher Zug, Wiedthal, Eiserfeld, Siegen, Kreis Siegen-Wittgenstein, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 57080, Deutschland"",""address"":{""address29"":""1433"",""road"":""Eisenzecher Zug"",""neighbourhood"":""Wiedthal"",""suburb"":""Eiserfeld"",""city"":""Siegen"",""county"":""Kreis Siegen-Wittgenstein"",""state_district"":""Regierungsbezirk Arnsberg"",""state"":""Nordrhein-Westfalen"",""postcode"":""57080"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.8142523"",""50.8144523"",""7.9739976"",""7.9741976""]}",1.347249381,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",18,11.30701407,5.305192373,17106,TRUE,0.96811837,18,DARKNESS,DARKNESS,0,2018-07-19 04:50,1557743423_2533_UC2_DARKNESS-0.png,1,23.06409332,1557743423_2533,7,0.332081259,0.895587712,1,8.848121771
0,0,"(49.0310677127779, 9.872066584785404)","(9.872066584785404, 49.0310677127779)",0,0,1552835420,424,49.03106771,9.872066585,75,2,"{""place_id"":81198898,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":26845466,""lat"":""49.0302597019103"",""lon"":""9.87162910556256"",""place_rank"":26,""category"":""highway"",""type"":""tertiary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""K 2627"",""display_name"":""K 2627, Tannenbergrain, Obersontheim, Verwaltungsverband Oberes Bühlertal, Landkreis Schwäbisch Hall, Regierungsbezirk Stuttgart, Baden-Württemberg, 74423, Deutschland"",""address"":{""road"":""K 2627"",""suburb"":""Tannenbergrain"",""village"":""Obersontheim"",""county"":""Verwaltungsverband Oberes Bühlertal"",""state_district"":""Regierungsbezirk Stuttgart"",""state"":""Baden-Württemberg"",""postcode"":""74423"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.0271897"",""49.0324043"",""9.8686604"",""9.87455""]}",0.758283561,0,0,road,1,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1,128.7642501,-4.048510056,12662,TRUE,0.477977306,1,MOTIONBLUR,MOTIONBLUR,0,2019-03-17 15:10,1557742802_1233_UC2_MOTIONBLUR-75.png,1,8.252388336,1557742802_1233,3,1.813500433,1.702384771,1,56.46372478
